,Unnamed: 0,Drug,SMILES,feature
3799,3720,Olmutinib,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)SC=C4,[0. 0. 0. ... 0. 0. 0.]
3800,3721,Cucurbitacin I,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C,[0. 0. 0. ... 0. 0. 0.]
3801,3722,Napabucasin,CC(=O)C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O,[0. 1. 0. ... 0. 0. 0.]
3802,3723,Bentamapimod,C1COCCN1CC2=CC=C(C=C2)COC3=NC=CC(=N3)C(C#N)C4=NC5=CC=CC=C5S4,[0. 1. 0. ... 0. 0. 0.]
3803,3724,ARS-853,CC1(CC1)C2=CC(=C(C=C2Cl)O)NCC(=O)N3CCN(CC3)C4CN(C4)C(=O)C=C,[0. 0. 0. ... 0. 0. 0.]
3804,3725,PF-06447475,C1COCCN1C2=NC=NC3=C2C(=CN3)C4=CC=CC(=C4)C#N,[0. 0. 0. ... 0. 0. 0.]
3805,3726,PF-06454589,CN1C=C(C=N1)C2=CNC3=C2C(=NC=N3)N4CCOCC4,[0. 0. 0. ... 0. 0. 0.]
3806,3727,LX7101,CC1=CNC2=C1C(=NC=N2)N3CCC(CC3)(CN)C(=O)NC4=CC(=CC=C4)OC(=O)N(C)C,[0. 0. 0. ... 0. 0. 0.]
3807,3728,Merestinib,CC1=CC=C(C(=O)N1C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C(C=C5C(=C4)C=NN5C)C6=CNN=C6)F,[0. 0. 0. ... 0. 0. 0.]
3808,3729,Cobimetinib,C1CCNC(C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O,[0. 0. 0. ... 0. 0. 0.]
3809,3730,RO4987655,C1CC(=O)N(OC1)CC2=C(C(=C(C(=C2)C(=O)NOCCO)NC3=C(C=C(C=C3)I)F)F)F,[0. 0. 0. ... 0. 0. 0.]
3810,3731,GDC-0623,C1=CC(=C(C=C1I)F)NC2=C(C=CC3=CN=CN32)C(=O)NOCCO,[0. 0. 0. ... 1. 0. 0.]
3811,3732,Ravoxertinib,CN1C(=CC=N1)NC2=NC=CC(=N2)C3=CC(=O)N(C=C3)C(CO)C4=CC(=C(C=C4)Cl)F,[0. 1. 0. ... 0. 0. 0.]
3812,3733,PD 198306,CC1=C(C=CC(=C1)I)NC2=C(C(=C(C=C2C(=O)NOCC3CC3)F)F)F,[0. 0. 0. ... 0. 0. 0.]
3813,3734,SCH772984,C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,[0. 0. 0. ... 1. 0. 0.]
3814,3735,Ulixertinib,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,[0. 1. 0. ... 0. 0. 0.]
3815,3736,u0124,CS/C(N)=C(C#N)/C(C#N)=C(\N)SC,[0. 0. 0. ... 0. 0. 0.]
3816,3737,Mps1-IN-1,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=C(C=C(C=C4)N5CCC(CC5)O)OC,[0. 1. 0. ... 0. 1. 0.]
3817,3738,110448-33-4,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I.Cl,[0. 0. 0. ... 0. 0. 0.]
3818,3739,cc-223,CC(C)(C1=NC=C(C=C1)C2=CN=C3C(=N2)N(C(=O)CN3)C4CCC(CC4)OC)O,[0. 0. 0. ... 0. 0. 0.]
3819,3740,GNE-317,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)C5(COC5)OC,[0. 0. 0. ... 0. 0. 0.]
3820,3741,oxa-01,C1CC(CCC1C2=NC(=C3N2C=CN=C3N)C4=CC5=C(N4)C(=CC=C5)Cl)C(=O)O,[0. 0. 0. ... 0. 0. 0.]
3821,3742,1101810-02-9,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=O)(=O)C4CC4)C5=CC=C(C=C5)NC(=S)NCCO,[0. 0. 0. ... 0. 0. 0.]
3822,3743,eFT508,CC1=C2C(=O)NC3(N2C(=O)C(=C1)NC4=NC=NC(=C4)N)CCCCC3,[0. 0. 1. ... 0. 0. 0.]
3823,3744,Iguratimod,CS(=O)(=O)NC1=C(C=C2C(=C1)OC=C(C2=O)NC=O)OC3=CC=CC=C3,[0. 0. 0. ... 0. 0. 0.]
3824,3745,Capsaicin,CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,[0. 1. 0. ... 0. 0. 0.]
3825,3746,Xanthatin,CC1CC2C(CC=C1C=CC(=O)C)C(=C)C(=O)O2,[0. 0. 0. ... 0. 0. 0.]
3826,3747,cbl0137,CC(C)NCCN1C2=C(C=C(C=C2)C(=O)C)C3=C1C=CC(=C3)C(=O)C,[0. 1. 0. ... 0. 0. 0.]
3827,3748,FRAX486,CCN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=C(C=C3)Cl)Cl)NC4=CC(=C(C=C4)N5CCNCC5)F,[0. 0. 0. ... 0. 0. 0.]
3828,3749,FRAX1036,CCN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=C(C=C3)C4=CN=CC(=N4)C)Cl)NCCC5CCN(CC5)C,[0. 0. 0. ... 0. 0. 0.]
3829,3750,CPI-1189,CC(=O)NC1=CC=C(C=C1)C(=O)NC(C)(C)C,[0. 0. 0. ... 0. 0. 0.]
3830,3751,152121-53-4,C1=CC(=CC=C1C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)[N+](=O)[O-],[0. 0. 0. ... 0. 0. 0.]
3831,3752,JX-401,COC1=C(C=CC(=C1)SC)C(=O)N2CCC(CC2)CC3=CC=CC=C3,[0. 0. 0. ... 0. 0. 0.]
3832,3753,Pexmetinib,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NCC3=C(C=CC(=C3)F)OC4=CC5=C(C=C4)N(N=C5)CCO,[0. 0. 0. ... 0. 0. 0.]
3833,3754,BMS-582949,CCCNC(=O)C1=CN2C(=C1C)C(=NC=N2)NC3=C(C=CC(=C3)C(=O)NC4CC4)C,[0. 0. 0. ... 0. 0. 0.]
3834,3755,1442472-39-0,CCN1C2=CC(=NC=C2C=C(C1=O)C3=CC(=C(C=C3Br)F)NC(=O)NC4=CC=CC=C4)NC,[0. 0. 0. ... 0. 0. 0.]
3835,3756,Amcasertib,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)C4=CSC(=N4)C5=CC=CC=C5)NC2=O)C,[0. 0. 0. ... 0. 0. 0.]
3836,3757,AMG PERK 44,CC1=C(C(=C(C=C1)C(=O)C2=C(N(N(C2=O)C3=CC=CC=C3)C)C4=CC=CC=C4)N)C5=CC6=C(C=C5)N=C(C=C6)C.Cl,[0. 0. 0. ... 0. 0. 0.]
3837,3758,GSK2606414,CN1C=C(C2=C1N=CN=C2N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,[0. 0. 0. ... 0. 0. 0.]
3838,3759,GSK2334470,CC1CCC(CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5,[0. 0. 1. ... 0. 0. 0.]
3839,3760,Serabelisib,C1COCCN1C(=O)C2=CN=C3N2C=C(C=C3)C4=CC5=C(C=C4)OC(=N5)N,[0. 0. 0. ... 0. 0. 0.]
3840,3761,AMG-511,CC1=NC(=NC(=N1)C2=CC(=CN=C2NC3=CC(=C(N=C3)OC)F)C(C)N4CCN(CC4)S(=O)(=O)C)N,[0. 1. 0. ... 0. 0. 0.]
3841,3762,PI-3065,C1CC1CN2CCN(CC2)CC3=CC4=C(S3)C(=NC(=N4)C5=C(C=CC6=C5C=CN6)F)N7CCOCC7,[0. 0. 0. ... 0. 0. 0.]
3842,3763,GDC-0326,CC(C)N1C(=NC=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)OC(C)C(=O)N,[0. 1. 0. ... 0. 0. 0.]
3843,3764,SF2523,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC5=C(C=C4)OCCO5,[0. 0. 0. ... 0. 0. 0.]
3844,3765,Seletalisib,C1=CC2=CC(=C(N=C2C(=C1)Cl)C3=C[N+](=CC=C3)[O-])C(C(F)(F)F)NC4=NC=NC5=C4N=CC=C5,[0. 1. 0. ... 0. 0. 0.]
3845,3766,Tenalisib,CCC(C1=C(C(=O)C2=CC=CC=C2O1)C3=CC(=CC=C3)F)NC4=NC=NC5=C4NC=N5,[0. 1. 0. ... 0. 0. 0.]
3846,3767,AS-605240,C1=CC2=NC=CN=C2C=C1C=C3C(=O)NC(=O)S3,[0. 0. 0. ... 0. 0. 0.]
3847,3768,IPI-549,CC(C1=CC2=CC=CC(=C2C(=O)N1C3=CC=CC=C3)C#CC4=CN(N=C4)C)NC(=O)C5=C6N=CC=CN6N=C5N,[0. 1. 0. ... 0. 0. 0.]
3848,3769,Pilaralisib,CC(C)(C(=O)NC1=CC(=CC=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NC4=C(C=CC(=C4)OC)Cl)N,[0. 0. 0. ... 0. 0. 0.]
3849,3770,Bimiralisib,C1COCCN1C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,[0. 0. 0. ... 0. 0. 0.]
3850,3771,GDC-0084,CC1(C2=NC3=C(N2CCO1)N=C(N=C3N4CCOCC4)C5=CN=C(N=C5)N)C,[0. 0. 0. ... 0. 0. 0.]
3851,3772,Sonolisib,CC(=O)OC1CC2(C(CCC2=O)C3=C1C4(C(OC(=O)C(=CN(CC=C)CC=C)C4=C(C3=O)O)COC)C)C,[0. 0. 0. ... 0. 0. 0.]
3852,3773,VS-5584,CC1=NC2=C(N=C(N=C2N1C(C)C)N3CCOCC3)C4=CN=C(N=C4)N,[0. 1. 0. ... 0. 0. 0.]
3853,3774,AZD8186,CC(C1=C2C(=CC(=C1)C(=O)N(C)C)C(=O)C=C(O2)N3CCOCC3)NC4=CC(=CC(=C4)F)F,[0. 1. 0. ... 0. 0. 0.]
3854,3775,AZD8835,CCN1C(=NC(=N1)C2CCN(CC2)C(=O)CCO)C3=CN=C(C(=N3)C4=NN=C(O4)C(C)(C)C)N,[0. 0. 1. ... 0. 0. 0.]
3855,3776,GDC-0077,CC(C(=O)N)NC1=CC2=C(C=C1)C3=NC(=CN3CCO2)N4C(COC4=O)C(F)F,[0. 1. 0. ... 0. 0. 0.]
3856,3777,PF-4989216,C1COCCN1C2=C(C(=C(S2)C3=NC=NN3)C4=C(C=C(C=C4)C#N)F)C#N,[0. 0. 0. ... 0. 0. 0.]
3857,3778,SAR-260301,CC1CC2=CC=CC=C2N1C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,[0. 0. 0. ... 0. 0. 0.]
3858,3779,GS-9901,C1CC1C(C2=NC3=C(C=CC(=C3C(=O)N2C4=CN=CC=C4)Cl)F)NC5=NC(=NC(=C5C#N)N)N,[0. 1. 0. ... 0. 0. 0.]
3859,3780,VPS34 inhibitor 1,CC(C)(CNC1=NC=C(C(=N1)CC2CC2)C3=NC(=NC=C3)NC4=CC=NC=C4)O,[0. 0. 0. ... 0. 0. 0.]
3860,3781,SAR405,CC1COCCN1C2=CC(=O)N3CCC(N(C3=N2)CC4=CC(=CN=C4)Cl)C(F)(F)F,[0. 0. 0. ... 0. 0. 0.]
3861,3782,CX-6258,CN1CCCN(CC1)C(=O)C2=CC=CC(=C2)C3=CC=C(O3)C=C4C5=C(C=CC(=C5)Cl)NC4=O,[0. 0. 0. ... 0. 0. 0.]
3862,3783,PIM447,CC1CC(CC(C1)N)C2=C(C=NC=C2)NC(=O)C3=NC(=C(C=C3)F)C4=C(C=CC=C4F)F,[0. 0. 0. ... 0. 0. 0.]
3863,3784,TP-3654,CC(C)(C1CCC(CC1)NC2=NN3C(=NC=C3C4=CC(=CC=C4)C(F)(F)F)C=C2)O,[0. 0. 0. ... 0. 0. 0.]
3864,3785,AZD1208,C1CC(CN(C1)C2=C(C=CC=C2C=C3C(=O)NC(=O)S3)C4=CC=CC=C4)N,[0. 0. 0. ... 0. 0. 0.]
3865,3786,GDC-0339,CN1C(=C(C=N1)NC(=O)C2=C(SC(=N2)C3=C(C=CC=C3F)F)N)N4CCC(C(CC4)F)N,[0. 0. 0. ... 0. 0. 0.]
3866,3787,Briciclib,COC1=C(C=C(C=C1)CS(=O)(=O)C=CC2=C(C=C(C=C2OC)OC)OC)OP(=O)(O)O,[0. 0. 0. ... 0. 0. 0.]
3867,3788,NMS-1286937,CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)CCO,[0. 0. 0. ... 0. 0. 0.]
3868,3789,CFI-400945,CC1CN(CC(O1)C)CC2=CC=C(C=C2)C=CC3=NNC4=C3C=CC(=C4)C5CC56C7=C(C=CC(=C7)OC)NC6=O,[0. 0. 0. ... 0. 0. 0.]
3869,3790,ON123300,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N,[0. 0. 0. ... 0. 1. 0.]
3870,3791,ALW-II-41-27,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)NC(=O)C4=CN=CC(=C4)C5=CC=CS5)C(F)(F)F,[0. 0. 0. ... 0. 0. 0.]
3871,3792,405554-55-4,CN(C)CCOC1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,[0. 0. 0. ... 0. 0. 0.]
3872,3793,HG6-64-1,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)C=CC4=CN=C5C(=C4OC)C=CN5)C(F)(F)F,[0. 0. 0. ... 0. 0. 0.]
3873,3794,GDC-0879,C1CC(=NO)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,[0. 0. 0. ... 0. 0. 0.]
3874,3795,PLX7904,CCN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CN=C(N=C4)C5CC5)F,[0. 0. 0. ... 0. 0. 0.]
3875,3796,946128-88-7,CC1=C(C(=O)OC2=C1C=CC(=C2)OC3=NC=CC=N3)CC4=C(C(=NC=C4)NS(=O)(=O)NC)F,[0. 0. 0. ... 0. 0. 0.]
3876,3797,RAF709,CC1=NC=C(C=C1C2=CC(=C(N=C2)OC3CCOCC3)N4CCOCC4)NC(=O)C5=CC(=CC=C5)C(F)(F)F,[0. 0. 0. ... 0. 0. 0.]
3877,3798,LY3009120,CC1=CC(=C(C=C1C2=C(N=C3C(=C2)C=NC(=N3)NC)C)NC(=O)NCCC(C)(C)C)F,[0. 0. 0. ... 0. 0. 0.]
3878,3799,Encorafenib,CC(C)N1C=C(C(=N1)C2=CC(=CC(=C2F)NS(=O)(=O)C)Cl)C3=NC(=NC=C3)NCC(C)NC(=O)OC,[0. 1. 0. ... 0. 0. 0.]
3879,3800,LY2584702,CN1C=C(N=C1C2CCN(CC2)C3=NC=NC4=C3C=NN4)C5=CC(=C(C=C5)F)C(F)(F)F,[0. 0. 0. ... 0. 0. 0.]
3880,3801,GSK583,CC(C)(C)S(=O)(=O)C1=CC2=C(C=CN=C2C=C1)NC3=NNC4=C3C=C(C=C4)F,[0. 0. 0. ... 0. 0. 0.]
3881,3802,WEHI-345,CC1=CC=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C(C)(C)CNC(=O)C4=CC=NC=C4,[0. 0. 0. ... 0. 0. 0.]
3882,3803,GSK2982772,CN1C2=CC=CC=C2OCC(C1=O)NC(=O)C3=NNC(=N3)CC4=CC=CC=C4,[0. 0. 0. ... 0. 0. 0.]
3883,3804,GSK963 Racemate,CC(C)(C)C(=O)N1C(CC=N1)C2=CC=CC=C2,[0. 0. 0. ... 0. 0. 0.]
3884,3805,GSK481,CN1C2=CC=CC=C2OCC(C1=O)NC(=O)C3=NOC(=C3)CC4=CC=CC=C4,[0. 0. 0. ... 0. 0. 0.]
3885,3806,Ripasudil,CC1CNCCCN1S(=O)(=O)C2=CC=CC3=CN=CC(=C32)F,[0. 0. 0. ... 0. 0. 0.]
3886,3807,Netarsudil,CC1=CC(=C(C=C1)C(=O)OCC2=CC=C(C=C2)C(CN)C(=O)NC3=CC4=C(C=C3)C=NC=C4)C,[0. 1. 0. ... 0. 0. 0.]
3887,3808,YKL-05-099,CC1=C(C(=CC=C1)Cl)N2CC3=CN=C(N=C3N(C2=O)C4=NC=C(C=C4)OC)NC5=C(C=C(C=C5)C6CCN(CC6)C)OC,[0. 0. 0. ... 0. 0. 0.]
3888,3809,PF-543,CC1=CC(=CC(=C1)OCC2=CC=C(C=C2)CN3CCCC3CO)CS(=O)(=O)C4=CC=CC=C4,[0. 0. 0. ... 0. 0. 0.]
3889,3810,STK16-IN-1,CC1=C(C=CC(=C1)N2C(=O)C=CC3=CN=C4C(=C32)C=CN4)F,[0. 1. 0. ... 0. 0. 0.]
3890,3811,RO9021,CC1=C(N=C(C=C1)NC2=CC(=NN=C2C(=O)N)NC3CCCCC3N)C,[0. 0. 0. ... 0. 1. 0.]
3891,3812,Entospletinib,C1COCCN1C2=CC=C(C=C2)NC3=NC(=CN4C3=NC=C4)C5=CC6=C(C=C5)C=NN6,[0. 0. 0. ... 0. 0. 0.]
3892,3813,PRT062607,C1CCC(C(C1)N)NC2=NC=C(C(=N2)NC3=CC=CC(=C3)N4N=CC=N4)C(=O)N,[0. 0. 0. ... 0. 0. 0.]
3893,3814,TAK-659,CN1C=C(C=N1)C2=NC(=C(C3=C2C(=O)NC3)F)NC4CCCCC4N,[0. 0. 0. ... 0. 0. 0.]
3894,3815,XMD8-87,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(C5=CC=CC=C5C(=O)N4)C)OC,[0. 0. 0. ... 0. 0. 0.]
3895,3816,Larotrectinib,C1CC(N(C1)C2=NC3=C(C=NN3C=C2)NC(=O)N4CCC(C4)O)C5=C(C=CC(=C5)F)F,[0. 0. 0. ... 0. 0. 0.]
3896,3817,GNF-5837,CC1=C(C=C(C=C1)NC(=O)NC2=C(C=CC(=C2)C(F)(F)F)F)NC3=CC4=C(C=C3)C(=CC5=CC=CN5)C(=O)N4,[0. 0. 0. ... 0. 0. 0.]
3897,3818,PF-06273340,CC(C)(CO)N1C=C(C2=CN=C(N=C21)N)C(=O)C3=CC(=CN=C3)NC(=O)CC4=NC=C(C=C4)Cl,[0. 0. 0. ... 1. 0. 0.]
3898,3819,CEP-40783,CC(C)N1C=C(C(=O)N(C1=O)C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C5C=C(C(=CC5=NC=C4)OC)OC)F,[0. 1. 0. ... 0. 0. 0.]
3899,3820,UK-371804,CC(C)(C(=O)O)NS(=O)(=O)C1=CC2=C(C=C1)C(=CN=C2N=C(N)N)Cl,[0. 0. 0. ... 0. 0. 0.]
3900,3821,Toceranib,CC1=C(NC(=C1C(=O)NCCN2CCCC2)C)C=C3C4=C(C=CC(=C4)F)NC3=O,[0. 0. 0. ... 0. 0. 0.]
3901,3822,Sunitinib malate,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C.C(C(C(=O)O)O)C(=O)O,[0. 1. 0. ... 0. 0. 0.]
3902,3823,Fruquintinib,CC1=C(C2=C(O1)C=C(C=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(=O)NC,[0. 0. 0. ... 0. 0. 0.]
3903,3824,glesatinib,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,[0. 0. 0. ... 0. 0. 0.]
3904,3825,Vatalanib,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)CC4=CC=NC=C4,[0. 0. 0. ... 0. 0. 0.]
3905,3826,BFH772,C1=CC(=CC(=C1)NC(=O)C2=CC=CC3=C2C=CC(=C3)OC4=NC=NC(=C4)CO)C(F)(F)F,[0. 0. 0. ... 0. 0. 0.]
3906,3827,Sulfatinib,CC1=CC2=C(N1)C=CC(=C2)OC3=NC(=NC=C3)NC4=CC=CC(=C4)CS(=O)(=O)NCCN(C)C,[0. 0. 0. ... 0. 0. 1.]
3907,3828,Oglufanide,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C(CCC(=O)O)N,[0. 1. 0. ... 0. 0. 0.]
3908,3829,JNJ-38158471,CCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC(=C2C=NOC)N)Cl,[0. 0. 0. ... 0. 0. 0.]
3909,3830,452105-23-6,CC1=C(NC(=C1C(=O)NCC(CN2CCOCC2)O)C)C=C3C4=C(C=CC(=C4)F)NC3=O,[0. 1. 0. ... 0. 0. 0.]
3910,3831,319460-94-1,CC1=NN(C(=C1)C(=O)NC2=C(C=CC(=C2)NC3=CC4=C(C=C3)C(=NN4)C=CC5=CC=CC=N5)F)C,[0. 0. 0. ... 0. 0. 0.]
3911,3832,Orantinib,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O,[0. 0. 0. ... 0. 0. 0.]
3912,3833,300842-64-2,CC1=C(C=C(C=C1)NC2=NN=C(C3=CC=CC=C32)CC4=CC=NC=C4)Br,[0. 0. 0. ... 0. 0. 0.]
3913,3834,Anlotinib,CC1=CC2=C(N1)C=CC(=C2F)OC3=C4C=C(C(=CC4=NC=C3)OCC5(CC5)N)OC,[0. 0. 0. ... 0. 0. 1.]
3914,3835,882531-87-5,CC1=C2C(=NN1)NC3=CC(=C(C=C3C(=N2)C4=CC=CC=C4Cl)F)OC,[0. 0. 0. ... 0. 0. 0.]
3915,3836,WNK463,CC(C)(C)NC(=O)C1=CN=CN1C2CCN(CC2)C3=NC=C(C=C3)C4=NN=C(O4)C(F)(F)F,[0. 0. 1. ... 0. 0. 0.]
3916,3837,4SC-202,CC1=CC=C(C=C1)S(=O)(=O)O.CN1C=C(C=N1)C2=CC=C(C=C2)S(=O)(=O)N3C=CC(=C3)C=CC(=O)NC4=CC=CC=C4N,[0. 0. 0. ... 0. 0. 0.]
3917,3838,Martinostat,CN(CC1=CC=C(C=C1)C=CC(=O)NO)CC23CC4CC(C2)CC(C4)C3,[0. 0. 0. ... 0. 0. 0.]
3918,3839,ACY-775,C1CCC(CC1)(C2=CC(=CC=C2)F)NC3=NC=C(C=N3)C(=O)NO,[0. 0. 1. ... 0. 0. 0.]
3919,3840,ACY-738,C1CC1(C2=CC=CC=C2)NC3=NC=C(C=N3)C(=O)NO,[0. 0. 0. ... 0. 0. 0.]
3920,3841,Givinostat hydrochloride,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO.Cl,[0. 0. 0. ... 0. 0. 0.]
3921,3842,oxamflatin,C1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2)C#CC=CC(=O)NO,[0. 0. 0. ... 0. 0. 0.]
3922,3843,Chidamide,C1=CC(=CN=C1)C=CC(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)F)N,[0. 0. 0. ... 0. 0. 0.]
3923,3844,WT-161,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C=NNC(=O)CCCCCCC(=O)NO,[0. 0. 0. ... 0. 0. 0.]
3924,3845,1093403-33-8,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6,[0. 0. 0. ... 0. 0. 0.]
3925,3846,PFI-3,C1C2CN(C1CN2C3=CC=CC=N3)C=CC(=O)C4=CC=CC=C4O,[0. 0. 0. ... 0. 0. 0.]
3926,3847,EED226,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(N3C2=NN=C3)NCC4=CC=CO4,[0. 0. 1. ... 0. 0. 0.]
3927,3848,GSK-J2,C1CN(CCC2=CC=CC=C21)C3=CC(=NC(=N3)C4=CN=CC=C4)NCCC(=O)O,[0. 0. 0. ... 0. 0. 0.]
3928,3849,CPI-4203,CCC1=C(N=C2C(=CNN2C1=O)C#N)C3=CC=CC=C3C,[0. 0. 0. ... 0. 0. 0.]
3929,3850,C646,CC1=C(C=C(C(=C1)C2=CC=C(O2)C=C3C(=NN(C3=O)C4=CC=C(C=C4)C(=O)O)C)[N+](=O)[O-])C,[0. 0. 0. ... 0. 0. 0.]
3930,3851,IOX1,C1=CC2=C(C=CC(=C2N=C1)O)C(=O)O,[0. 0. 0. ... 0. 0. 0.]
3931,3852,CPI-455,CC(C)C1=C(N=C2C(=CNN2C1=O)C#N)C3=CC=CC=C3,[0. 1. 0. ... 0. 0. 0.]
3932,3853,GSK-J4,CCOC(=O)CCNC1=NC(=NC(=C1)N2CCC3=CC=CC=C3CC2)C4=CC=CC=N4,[0. 0. 0. ... 0. 0. 0.]
3933,3854,1423715-09-6,CC(=NNC(=O)C1=CC(=CC=C1)S(=O)(=O)N2CCOCC2)C3=C(C=CC(=C3)Cl)O,[0. 0. 0. ... 0. 0. 0.]
3934,3855,GSK2879552,C1CN(CCC1CNC2CC2C3=CC=CC=C3)CC4=CC=C(C=C4)C(=O)O,[0. 0. 0. ... 0. 0. 0.]
3935,3856,KDM5-C70,CCN(CCN(C)C)C(=O)CNCC1=NC=CC(=C1)C(=O)OCC,[0. 0. 0. ... 0. 0. 0.]
3936,3857,MI-503,CC1=C(C=CC2=C1C=C(N2CC3=CNN=C3)C#N)CN4CCC(CC4)NC5=C6C=C(SC6=NC=N5)CC(F)(F)F,[0. 0. 0. ... 0. 0. 0.]
3937,3858,A-366,COC1=C(C=C2C(=C1)C3(CCC3)C(=N2)N)OCCCN4CCCC4,[0. 0. 0. ... 0. 0. 0.]
3938,3859,CPI-637,CC1CC(=O)NC2=CC=CC(=C2N1)C3=CC4=C(C=C3)N(N=C4C5=CN(N=C5)C)C,[0. 0. 0. ... 0. 0. 0.]
3939,3860,UNC3866,CCN(CC)CCCCC(C(=O)NC(CO)C(=O)OC)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)C(C)(C)C,[0. 1. 0. ... 0. 0. 0.]
3940,3861,UNC0224,CN1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)C)OC)OCCCN(C)C,[0. 0. 0. ... 0. 0. 0.]
3941,3862,UNC0631,CC(C)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)CC5CCCCC5)OC)OCCCN6CCCCC6,[0. 1. 1. ... 0. 0. 0.]
3942,3863,EPZ011989,CCN(C1CCC(CC1)N(C)CCOC)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C#CCN4CCOCC4,[0. 0. 0. ... 0. 0. 1.]
3943,3864,CPI-1205,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C(N(C3=CC=CC=C32)C(C)C4CCN(CC4)CC(F)(F)F)C)OC,[0. 1. 0. ... 0. 0. 1.]
